Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
8,U.S. 5-year Treasury constant maturity rate,-9.45745163066727,4.445599911403464e-16,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,CDX HY Spread,-2.0034319940728293,0.28507031984178566,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,CDX IG Spread,-2.807579976973361,0.05719915329804938,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,SPX Index ,0.378615298187973,0.9806773748526317,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
9,VIX Index  (L1),44.93588938542382,1.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
9,Freddie Mac 30 Year Mortgage Rate,-1.4510958588864225,0.5575500890859239,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
9,U.S. 5-year Treasury constant maturity rate,-9.831481944021592,5.023639454612099e-17,-4.223238279489106,-3.189368925619835,-2.729839421487603
9,CDX HY Spread,-1.596317412083149,0.4854431133651052,-4.223238279489106,-3.189368925619835,-2.729839421487603
9,CDX IG Spread,-1.850445041797136,0.35572003676673314,-4.223238279489106,-3.189368925619835,-2.729839421487603
10,SPX Index ,-0.9926131910225716,0.755948926309313,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,VIX Index  (L1),-9.926538039391371,2.896934524803421e-17,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,Freddie Mac 30 Year Mortgage Rate,-0.6300353983172042,0.8640498180893659,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
10,U.S. 5-year Treasury constant maturity rate,-0.9422610786201028,0.7737369718968707,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX HY Spread,-0.5256015945743006,0.8869229510736816,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
10,CDX IG Spread,-0.8009073208064194,0.8188554037129762,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
11,SPX Index ,2.6310099681221493,0.9990802489850423,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,VIX Index  (L1),-3.5781897228502446,0.0061919470384769635,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
11,Freddie Mac 30 Year Mortgage Rate,-1.6297613017539156,0.4676156599637189,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,U.S. 5-year Treasury constant maturity rate,2.025427449754633,0.9987050941680944,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,CDX HY Spread,-0.5700156799929121,0.8776143455153211,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,CDX IG Spread,-0.7240548288506143,0.840420025713173,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,SPX Index ,-1.9271824930495567,0.3193836183804992,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
12,VIX Index  (L1),-6.094500918038478,1.0177200095733986e-07,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,Freddie Mac 30 Year Mortgage Rate,-2.3588982445446622,0.1536745806677905,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
12,U.S. 5-year Treasury constant maturity rate,-2.4639703568464624,0.12448859756869268,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
12,CDX HY Spread,-1.2825328148315496,0.6371252056851087,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
12,CDX IG Spread,-1.2920252406728447,0.6328128322747937,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
