Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
3,CDX IG Spread,-1.7176619769524686,0.4220362371326619,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
4,SPX Index ,-3.2586872616059823,0.016829221907858946,-4.223238279489106,-3.189368925619835,-2.729839421487603
4,VIX Index  (L1),-2.6311865171150988,0.08672141352733564,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
4,Freddie Mac 30 Year Mortgage Rate,-3.3032591147087516,0.01473341903535716,-4.223238279489106,-3.189368925619835,-2.729839421487603
4,U.S. 5-year Treasury constant maturity rate,-1.3237230870549028,0.6182503067692646,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
4,CDX HY Spread,-2.6137478211778618,0.09018903143313511,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
4,CDX IG Spread,-3.305398020738046,0.014638900352798141,-4.223238279489106,-3.189368925619835,-2.729839421487603
5,SPX Index ,-6.4378671992044865,1.635719770939029e-08,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,VIX Index  (L1),-1.6568459865258154,0.45347253129715454,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
5,Freddie Mac 30 Year Mortgage Rate,-8.682544864396245,4.2475594521901045e-14,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,U.S. 5-year Treasury constant maturity rate,-1.024694738694745,0.7441512550151893,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
5,CDX HY Spread,-0.0987353116022985,0.9495643557523918,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
5,CDX IG Spread,-18.236547412356778,2.3604136040900872e-30,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,SPX Index ,-4.644468687071682,0.00010686721925702082,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,VIX Index  (L1),-3.151229004910452,0.02298706629959955,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,Freddie Mac 30 Year Mortgage Rate,-2.7771844192294832,0.06160744216470895,-3.9240193847656246,-3.0684982031250003,-2.67389265625
6,U.S. 5-year Treasury constant maturity rate,-1.8601292716374282,0.35104360695599757,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
6,CDX HY Spread,-42.74155026321183,0.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,CDX IG Spread,-3.073571056025961,0.02857188418457064,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
7,SPX Index ,-2.9653988658620563,0.038254505177021496,-4.223238279489106,-3.189368925619835,-2.729839421487603
7,VIX Index  (L1),-0.9456502155407445,0.7725678330913412,-4.223238279489106,-3.189368925619835,-2.729839421487603
7,Freddie Mac 30 Year Mortgage Rate,-0.21991478817974044,0.9361058208714869,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
7,U.S. 5-year Treasury constant maturity rate,-1.1342777558124317,0.7012106145316925,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
7,CDX HY Spread,-2.5826591626831634,0.09663449133212648,-3.9240193847656246,-3.0684982031250003,-2.67389265625
7,CDX IG Spread,-1.6047433664361526,0.4812103202230694,-4.223238279489106,-3.189368925619835,-2.729839421487603
8,SPX Index ,0.007514739954860308,0.9591491551579687,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
8,VIX Index  (L1),-1.449279580038574,0.5584363894166489,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
8,Freddie Mac 30 Year Mortgage Rate,-0.8711200308390906,0.797334197172948,-3.889265672705068,-3.0543579727254224,-2.66698384083045
8,U.S. 5-year Treasury constant maturity rate,-2.614048259202613,0.0901283991029192,-3.769732625845229,-3.005425537190083,-2.6425009917355373
8,CDX HY Spread,0.924536290527019,0.9934023208904524,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
8,CDX IG Spread,0.6175274272245894,0.9880397761046398,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
9,SPX Index ,-1.4445011289234064,0.5607657261327684,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
9,VIX Index  (L1),-1.4882988219433415,0.5392915990833734,-3.9240193847656246,-3.0684982031250003,-2.67389265625
9,Freddie Mac 30 Year Mortgage Rate,-2.0919260852753205,0.24777353257922285,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,U.S. 5-year Treasury constant maturity rate,-2.437658577437253,0.13138835808564003,-4.223238279489106,-3.189368925619835,-2.729839421487603
9,CDX HY Spread,-2.8040260080115136,0.057700978805169834,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
9,CDX IG Spread,-3.5367616933248986,0.007091670560586615,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
10,SPX Index ,-0.7792162150033773,0.8251510472956948,-3.8092091249999998,-3.0216450000000004,-2.6507125
10,VIX Index  (L1),-0.5791518584756173,0.8756236102255106,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,Freddie Mac 30 Year Mortgage Rate,-0.4890220387684936,0.8941410269943612,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,U.S. 5-year Treasury constant maturity rate,-0.9673708754568563,0.7649782659898621,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX HY Spread,0.22589552038932698,0.973677163126364,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX IG Spread,-0.9687270444792179,0.7644988615990252,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
11,SPX Index ,-4.3763779310335424,0.00032674692707306414,-4.01203360058309,-3.1041838775510207,-2.6909873469387753
11,VIX Index  (L1),-3.5370453797389527,0.007085127801872689,-3.889265672705068,-3.0543579727254224,-2.66698384083045
11,Freddie Mac 30 Year Mortgage Rate,-2.0517496546357132,0.2643533484547129,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
11,U.S. 5-year Treasury constant maturity rate,-2.2666955219476432,0.18293435215894988,-3.8092091249999998,-3.0216450000000004,-2.6507125
11,CDX HY Spread,-4.024407462115991,0.00128796317197891,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
11,CDX IG Spread,-3.732971956390259,0.0036725654624499733,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
12,SPX Index ,-1.1602376325014345,0.6904624678616035,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,VIX Index  (L1),-1.3404100150918106,0.6104880021829583,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
12,Freddie Mac 30 Year Mortgage Rate,-2.2935407587645726,0.1740596689870113,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
12,U.S. 5-year Treasury constant maturity rate,-0.966074652135186,0.7654358724893227,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
12,CDX HY Spread,-0.7280578497386246,0.839347461920407,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
12,CDX IG Spread,0.7112389229720072,0.990059513290479,-4.223238279489106,-3.189368925619835,-2.729839421487603
