Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
9,SPX Index ,-2.2679907039256113,0.1824994697957284,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,VIX Index  (L1),-2.0769698531697327,0.25387539339235277,-3.8092091249999998,-3.0216450000000004,-2.6507125
9,Freddie Mac 30 Year Mortgage Rate,-2.852785435385863,0.05112034204082515,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
9,U.S. 5-year Treasury constant maturity rate,-3.350508119496575,0.012766292126930279,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,CDX HY Spread,-2.386269454892662,0.14564931388314512,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
9,CDX IG Spread,0.8028333555968691,0.9916817663008443,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,SPX Index ,-1.7787769849664683,0.391048065446144,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,VIX Index  (L1),-2.21550115077789,0.20066761333959837,-4.223238279489106,-3.189368925619835,-2.729839421487603
10,Freddie Mac 30 Year Mortgage Rate,4.027614633240361,1.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
10,U.S. 5-year Treasury constant maturity rate,-0.04973574687593837,0.9542205573415924,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
10,CDX HY Spread,-3.1305520130164277,0.0243732787515897,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
10,CDX IG Spread,-3.55905345736494,0.006593852614449451,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
11,SPX Index ,7.256503573648914,1.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,VIX Index  (L1),-0.9371455542903715,0.7754939303274639,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,Freddie Mac 30 Year Mortgage Rate,-81.76611001923418,0.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,U.S. 5-year Treasury constant maturity rate,-0.4984337411471968,0.8923217792834314,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
11,CDX HY Spread,-1.5701388767666598,0.4985740948055188,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
11,CDX IG Spread,0.44766262843548815,0.9831924687045532,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,SPX Index ,-0.473965803352135,0.8969975518716804,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
12,VIX Index  (L1),-2.1432435774191574,0.22748522553442307,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
12,Freddie Mac 30 Year Mortgage Rate,-2.122956972327174,0.235384235953846,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,U.S. 5-year Treasury constant maturity rate,-2.655010378845742,0.08215218546429487,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,CDX HY Spread,12.77100956934315,1.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,CDX IG Spread,6.4396718021633905,1.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
