Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
9,U.S. 5-year Treasury constant maturity rate,-3.198812369753563,0.020053526922477777,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
9,CDX HY Spread,-2.337948633236981,0.16002063683408319,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,CDX IG Spread,-0.7956761776331406,0.8203888593907744,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,SPX Index ,-0.5426085549666002,0.8834301407520181,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
10,VIX Index  (L1),-1.9280917361118513,0.31896343302026864,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,Freddie Mac 30 Year Mortgage Rate,-0.3447907353499418,0.9189167028625823,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
10,U.S. 5-year Treasury constant maturity rate,0.35908470786564356,0.9798986632588637,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX HY Spread,-0.3579056895295274,0.9168933453750914,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX IG Spread,-1.9903453793819599,0.2908222924762678,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
11,SPX Index ,2.148340973371383,0.9988372375532077,-4.331573,-3.23295,-2.7487
11,VIX Index  (L1),1.5523695273047533,0.9977074060493302,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,Freddie Mac 30 Year Mortgage Rate,3.7661152834831206,1.0,-4.331573,-3.23295,-2.7487
11,U.S. 5-year Treasury constant maturity rate,-2.569993230709845,0.09935899084070121,-3.889265672705068,-3.0543579727254224,-2.66698384083045
11,CDX HY Spread,0.7393973915307719,0.9905921926109097,-4.331573,-3.23295,-2.7487
11,CDX IG Spread,2.001668703566815,0.9986751155784973,-4.331573,-3.23295,-2.7487
12,SPX Index ,-1.3931147980449237,0.5855724834169378,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
12,VIX Index  (L1),-0.49225802645808064,0.8935184567433687,-3.9240193847656246,-3.0684982031250003,-2.67389265625
12,Freddie Mac 30 Year Mortgage Rate,1.5648402936527053,0.9977481646696895,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,U.S. 5-year Treasury constant maturity rate,-1.4633172189393875,0.5515735057552376,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
12,CDX HY Spread,-2.597604513951246,0.09349337712032524,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
12,CDX IG Spread,-1.3023602094749036,0.6280918243688693,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
