Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
4,U.S. 5-year Treasury constant maturity rate,-1.6475015713291379,0.458343753009688,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
4,CDX HY Spread,-2.7545147564950385,0.06507047348998427,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
4,CDX IG Spread,-3.4255411309294055,0.01011838689675056,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
5,SPX Index ,3.739022800280655,1.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
5,VIX Index  (L1),-2.366385890516556,0.1514493164638872,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,Freddie Mac 30 Year Mortgage Rate,-0.413069660576645,0.907893635527695,-4.223238279489106,-3.189368925619835,-2.729839421487603
5,U.S. 5-year Treasury constant maturity rate,0.17611199617346318,0.9708895094735498,-4.223238279489106,-3.189368925619835,-2.729839421487603
5,CDX HY Spread,-2.9637732670662933,0.038418828305621294,-4.223238279489106,-3.189368925619835,-2.729839421487603
5,CDX IG Spread,1.4199673821494028,0.997202989321022,-4.223238279489106,-3.189368925619835,-2.729839421487603
6,SPX Index ,-4.74658282818756,6.87360416149364e-05,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,VIX Index  (L1),-1.3558267328925495,0.6032607333249027,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
6,Freddie Mac 30 Year Mortgage Rate,1.6157812714559228,0.9979041572090461,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,U.S. 5-year Treasury constant maturity rate,-1.895798752593892,0.33404008399289503,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
6,CDX HY Spread,-1.7427860648745117,0.40921345857366515,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
6,CDX IG Spread,7.161215235263211,1.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,SPX Index ,-34.54810144972996,0.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,VIX Index  (L1),-3.1519447013858137,0.022940331092611888,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,Freddie Mac 30 Year Mortgage Rate,-2.0058224966499227,0.28402598736219997,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
7,U.S. 5-year Treasury constant maturity rate,-2.4087731435519935,0.13927554903300154,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,CDX HY Spread,-9.898487812366191,3.407325112295842e-17,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,CDX IG Spread,-1.7641657205167305,0.3983918665001038,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,SPX Index ,-4.211805170129013,0.0006292294970292441,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,VIX Index  (L1),-1.128035454411658,0.7037632053631594,-3.8092091249999998,-3.0216450000000004,-2.6507125
8,Freddie Mac 30 Year Mortgage Rate,-6.817044054035922,2.0465851647206325e-09,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,U.S. 5-year Treasury constant maturity rate,-1.7334074543689477,0.4139873154649771,-3.8092091249999998,-3.0216450000000004,-2.6507125
8,CDX HY Spread,-0.20924459496651765,0.9374106777351596,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
8,CDX IG Spread,-1.2949371541117476,0.6314853769408242,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,SPX Index ,-3.3232382128293194,0.013871147105245648,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,VIX Index  (L1),-1.4782560100617237,0.5442390527323079,-4.01203360058309,-3.1041838775510207,-2.6909873469387753
9,Freddie Mac 30 Year Mortgage Rate,-2.2954296387596202,0.17344624123753366,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
9,U.S. 5-year Treasury constant maturity rate,-3.271625442539377,0.016195450872373573,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
9,CDX HY Spread,-1.521056481146646,0.5230704788162776,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,CDX IG Spread,-3.9795660170197085,0.001521371405159077,-4.01203360058309,-3.1041838775510207,-2.6909873469387753
10,SPX Index ,1.7429311488221806,0.9982288523617128,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
10,VIX Index  (L1),2.911332332188833,1.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,Freddie Mac 30 Year Mortgage Rate,-1.1639522099746824,0.6889072483821039,-4.01203360058309,-3.1041838775510207,-2.6909873469387753
10,U.S. 5-year Treasury constant maturity rate,-2.0907699799469532,0.24824219959540367,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX HY Spread,9.304005398874661,1.0,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX IG Spread,0.9100258407061025,0.9932197812531264,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
11,SPX Index ,-2.4708016984795473,0.12274116267646701,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,VIX Index  (L1),-1.6044061420046183,0.481379772394588,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
11,Freddie Mac 30 Year Mortgage Rate,-3.3399919379402214,0.013182770780261461,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,U.S. 5-year Treasury constant maturity rate,-0.4049269507643976,0.9092728971837629,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,CDX HY Spread,-0.08538265397819171,0.9508751545101612,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
11,CDX IG Spread,4.976873471966303,1.0,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,SPX Index ,1.0766993226659967,0.9950127717459317,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,VIX Index  (L1),-1.684197929174061,0.43927201728822357,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,Freddie Mac 30 Year Mortgage Rate,-1.27272700043994,0.6415555680614298,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,U.S. 5-year Treasury constant maturity rate,-1.5491574158990717,0.5090690504719093,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,CDX HY Spread,-1.3484314375317623,0.6067341513541635,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,CDX IG Spread,-0.7532790055473574,0.832462412783328,-3.7883858816542486,-3.013097747543462,-2.6463967573696143
