Month,Column,ADF Statistic,p-value,Critical Value (1%),Critical Value (5%),Critical Value (10%)
5,VIX Index  (L1),-0.8393990145063084,0.8072741519551143,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,Freddie Mac 30 Year Mortgage Rate,-2.138413361934918,0.22935144772825533,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,U.S. 5-year Treasury constant maturity rate,-2.140667755824432,0.22847929733412575,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,CDX HY Spread,-0.7006309596257302,0.8465860374221129,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
5,CDX IG Spread,-0.7472564960298851,0.834126516189537,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,SPX Index ,0.4753058492637416,0.9841028935467854,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
6,VIX Index  (L1),-2.522784235760908,0.11002863020544024,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,Freddie Mac 30 Year Mortgage Rate,-2.529862717195852,0.10837642319193991,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,U.S. 5-year Treasury constant maturity rate,-1.6075414015442764,0.47980419623917897,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
6,CDX HY Spread,-2.9340681668579247,0.041527348812029255,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
6,CDX IG Spread,-3.4113873350819186,0.010576749595655374,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
7,SPX Index ,-0.09466004216854378,0.9499678233275392,-3.8092091249999998,-3.0216450000000004,-2.6507125
7,VIX Index  (L1),0.436275191964675,0.9828019768949349,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
7,Freddie Mac 30 Year Mortgage Rate,-6.593686684419114,7.011354473937954e-09,-3.9644434814814815,-3.0849081481481484,-2.6818144444444445
7,U.S. 5-year Treasury constant maturity rate,-1.6661366396726927,0.4486388857172472,-3.8092091249999998,-3.0216450000000004,-2.6507125
7,CDX HY Spread,1.073061996464403,0.994980031842302,-4.01203360058309,-3.1041838775510207,-2.6909873469387753
7,CDX IG Spread,1.172654684520397,0.9957913990033601,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
8,SPX Index ,-1.7126013948362675,0.4246318336473858,-3.8326031418574136,-3.0312271701414204,-2.655519584487535
8,VIX Index  (L1),-11.283733883995781,1.4350158216527545e-20,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
8,Freddie Mac 30 Year Mortgage Rate,3.705424354309888,1.0,-3.889265672705068,-3.0543579727254224,-2.66698384083045
8,U.S. 5-year Treasury constant maturity rate,2.7575595002052133,1.0,-4.068853732362312,-3.1271488757396453,-2.7017297633136095
8,CDX HY Spread,-1.797389544554874,0.3817584803242903,-3.769732625845229,-3.005425537190083,-2.6425009917355373
8,CDX IG Spread,-1.49526878798477,0.5358504899979296,-3.769732625845229,-3.005425537190083,-2.6425009917355373
9,SPX Index ,-1.5048828022828538,0.5310945183922944,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,VIX Index  (L1),-1.7035207684068043,0.42929939014393986,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,Freddie Mac 30 Year Mortgage Rate,0.5514044961508909,0.9863545289637842,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,U.S. 5-year Treasury constant maturity rate,0.224082805365608,0.9735804353655995,-4.223238279489106,-3.189368925619835,-2.729839421487603
9,CDX HY Spread,-1.5909860172590937,0.48811995225425303,-3.889265672705068,-3.0543579727254224,-2.66698384083045
9,CDX IG Spread,-1.5505439280352682,0.5083764856576019,-4.331573,-3.23295,-2.7487
10,SPX Index ,-0.6735684088405339,0.8534776503841675,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,VIX Index  (L1),-0.34223351528230034,0.9193061600916816,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,Freddie Mac 30 Year Mortgage Rate,-0.06829452478081269,0.9525063765142794,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,U.S. 5-year Treasury constant maturity rate,-2.1774785773748064,0.214520727003365,-3.889265672705068,-3.0543579727254224,-2.66698384083045
10,CDX HY Spread,0.14104393919212593,0.9687541804985158,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
10,CDX IG Spread,0.900322056033881,0.9930945278072301,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
11,SPX Index ,-1.6997262811916014,0.4312535105498717,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,VIX Index  (L1),-2.697630288723414,0.07444923103227635,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
11,Freddie Mac 30 Year Mortgage Rate,-2.5588953709840903,0.10179378129388122,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
11,U.S. 5-year Treasury constant maturity rate,-5.834996313877164,3.89522389887522e-07,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,CDX HY Spread,-2.1947879567426543,0.20814256355352406,-4.223238279489106,-3.189368925619835,-2.729839421487603
11,CDX IG Spread,-1.8076330577578312,0.376678731516232,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,SPX Index ,1.353842574752356,0.9968940277497407,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,VIX Index  (L1),-0.45444054813271995,0.9006047069806555,-3.859073285322359,-3.0420456927297668,-2.6609064197530863
12,Freddie Mac 30 Year Mortgage Rate,1.929581713963684,0.9985741538545885,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,U.S. 5-year Treasury constant maturity rate,-1.1692962619240073,0.6866623109804191,-4.137829282407408,-3.1549724074074077,-2.7144769444444443
12,CDX HY Spread,0.9142549390974191,0.993273565611808,-4.223238279489106,-3.189368925619835,-2.729839421487603
12,CDX IG Spread,0.22630365803435765,0.9736988933316867,-4.223238279489106,-3.189368925619835,-2.729839421487603
